,OBJECTID,ISO,NAME_0,NAME_1,VARNAME_1,NL_NAME_1,HASC_1,FIPS_1,CC_1,TYPE_1,ENGTYPE_1,VALIDFR_1,VALIDTO_1,REMARKS_1,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,FIPS_2,CC_2,TYPE_2,ENGTYPE_2,VALIDFR_2,VALIDTO_2,REMARKS_2,NAME_3,VARNAME_3,NL_NAME_3,HASC_3,TYPE_3,ENGTYPE_3,VALIDFR_3,VALIDTO_3,REMARKS_3,NAME_4,VARNAME_4,TYPE_4,ENGTYPE_4,VALIDFR_4,VALIDTO_4,REMARKS_4,NAME_5,TYPE_5,ENGTYPE_5,VALIDFR_5,VALIDTO_5,Shape_Leng,Shape_Area,bngy,psgc_bgy,_count,_sum,_mean,_median,_stdev,_min,_max,_range,_minority,_majority,_variety,Susceptibility,Intensity
48,74380,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Silongan Pob. (Bgy. 5),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.00990807139,4.449509999999999e-06,Silongan Pob. (Bgy. 5),160202079,0.0516062094682503,10.992122616737301,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
49,74387,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Diego Silang Pob. (Bgy. 6),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.0175493506,1.954009e-05,Diego Silang Pob. (Bgy. 6),160202038,0.226629340925307,48.2720496170903,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
50,74390,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Rajah Soliman Pob. (Bgy. 4),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.009784859190000002,5.04385e-06,Rajah Soliman Pob. (Bgy. 4),160202074,0.0584994549881133,12.4603839124681,213.0,213.0,2.8421709430404e-14,213,213,0,213,213,1,None,Not Susceptible
51,74391,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Imadejas Pob. (Bgy. 24),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.041472596089999994,7.073054e-05,Imadejas Pob. (Bgy. 24),160202037,0.820345273790028,174.733543317276,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
52,74392,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,New Society Village Pob. (Bgy. 26),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.0092824876,5.424109999999999e-06,New Society Village Pob. (Bgy. 26),160202070,0.0629098150722751,13.3997906103946,213.0,213.0,5.6843418860808e-14,213,213,0,213,213,1,None,Not Susceptible
53,74393,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Lapu-Lapu Pob. (Bgy. 8),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.016639431,1.073612e-05,Lapu-lapu Pob. (Bgy. 8),160202051,0.124519342839937,26.5226200249065,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
54,74394,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Agao Pob. (Bgy. 3),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.009401315140000002,4.64154e-06,Agao Pob. (Bgy. 3),160202002,0.0538333532823652,11.466504249143801,213.0,213.0,2.8421709430404e-14,213,213,0,213,213,1,None,Not Susceptible
55,74399,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Dagohoy Pob. (Bgy. 7),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.02392662446,2.5644139999999997e-05,Dagohoy Pob. (Bgy. 7),160202044,0.297425295090312,63.3515878542365,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
56,74400,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Golden Ribbon Pob. (Bgy. 2),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.024593295010000002,2.8013020000000002e-05,Golden Ribbon Pob. (Bgy. 2),160202043,0.32489989268234004,69.2036771413384,213.0,213.0,2.8421709430404e-14,213,213,0,213,213,1,None,Not Susceptible
57,74406,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Basag,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.16207878218,0.0009211487800000001,Basag,160202019,11.0,1417.0,128.81818181818198,118.0,78.2952665257011,38,213,175,61,213,6,None,Not Susceptible
58,74414,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Jose Rizal Pob. (Bgy. 25),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.028335228189999995,3.626608e-05,Jose Rizal Pob. (Bgy. 25),160202045,0.42062043313003494,89.5921522566975,213.0,213.0,2.8421709430404e-14,213,213,0,213,213,1,None,Not Susceptible
59,74418,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Mahay,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.15757310997,0.0008525560800000001,Mahay,160202061,9.0,1917.0,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
60,74421,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Maon Pob. (Bgy. 1),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.02055063469,2.290718e-05,Maon Pob. (Bgy. 1),160202066,0.265681564952836,56.5901733349542,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
61,74424,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Villa Kananga,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.07232701264,0.00029742778,Villa Kananga,160202090,4.0,852.0,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
62,74425,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Pangabugan,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.05187734553,0.00014734264,Pangabugan,160202098,2.0,426.0,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
63,74429,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,De Oro,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.11929940095000001,0.00061001294,De Oro,160202093,8.0,973.0,121.625,119.0,43.1825702685702,54,202,148,54,54,8,Low,MMI-8
64,74432,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Bonbon,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.10474712994999999,0.00047068996,Bonbon,160202025,6.0,1278.0,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
65,74448,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Tagabaca,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.11777312877999999,0.0007076322900000001,Tagabaca,160202082,8.0,1704.0,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
66,74452,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Bit-Os,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.39856865728,0.0035926503799999995,Bit-os,160202022,44.0,8389.0,190.659090909091,186.0,11.5087776418661,160,213,53,160,186,10,Medium,MMI-9
67,74455,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,San Vicente,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.07571359322,0.00036125964,San Vicente,160202077,4.0,852.0,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
68,74457,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Kinamlutan,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.07866048662000001,0.00037867714999999995,Kinamlutan,160202049,5.0,1065.0,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
69,74469,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Camayahan,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.24507101084000002,0.00189891902,Camayahan,160202031,22.0,2428.0,110.363636363636,65.5,71.0169924957436,38,213,175,41,38,17,Low,MMI-8
70,74471,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Pigdaulan,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.10743043257000001,0.0005661479,Pigdaulan,160202103,8.0,1197.0,149.625,213.0,81.9816099805316,38,213,175,56,213,3,None,Not Susceptible
71,74497,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Aupagan,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.1438245067,0.0010562652900000002,Aupagan,160202010,10.0,2130.0,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
72,74537,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Salvacion,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.12137988629,0.0005667729099999999,Salvacion,160202099,7.0,1329.0,189.85714285714297,186.0,21.276603994787802,160,213,53,160,213,5,None,Not Susceptible
73,74542,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Amparo,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.24229876171,0.0018711797100000001,Amparo,160202006,22.0,4522.0,205.54545454545502,213.0,30.319101798772,67,213,146,67,213,4,None,Not Susceptible
74,74573,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Maibu,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.20588936147999998,0.0013509262699999997,Maibu,160202063,15.0,1915.0,127.666666666667,156.0,63.5270720944141,38,206,168,206,41,7,Low,MMI-8
75,74576,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Don Francisco,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.07823304640999999,0.00032738446,Don Francisco,160202102,4.0,662.0,165.5,197.5,65.6067831858871,54,213,159,54,213,3,None,Not Susceptible
76,74583,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Nong-Nong,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.1636224128,0.0013953617000000001,Nong-nong,160202096,14.0,2540.0,181.42857142857102,186.0,9.69325454496421,156,186,30,156,186,4,Medium,MMI-9
77,74598,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Bilay,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.09715384171,0.00049476243,Bilay,160202021,6.0,1226.0,204.333333333333,213.0,16.0692943909253,169,213,44,169,213,3,None,Not Susceptible
78,74606,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Bitan-Agan,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.11346511847000001,0.0006593073799999999,Bitan-agan,160202023,7.0,1268.0,181.14285714285703,189.0,48.0964167700926,67,213,146,67,213,5,None,Not Susceptible
79,74641,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Tungao,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.5134371860600001,0.00640804937,Tungao,160202087,75.0,6554.0,87.3866666666667,54.0,70.47929120592009,38,213,175,55,38,14,Low,MMI-8
80,74643,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Dulag,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.13413997722,0.00085201038,Dulag,160202094,11.0,1195.0,108.636363636364,64.0,79.4712901016035,38,213,175,42,213,6,None,Not Susceptible
81,74661,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Maguinda,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.14952741714,0.00130732071,Maguinda,160202060,16.0,1971.0,123.1875,114.5,76.0421090169782,38,213,175,165,38,9,Low,MMI-8
82,74673,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Florida,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.3038122974,0.00149093429,Florida,160202095,18.0,2716.0,150.888888888889,209.0,76.3609039647972,38,213,175,59,213,6,None,Not Susceptible
83,74678,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Manila de Bugabus,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.20994335421,0.0017276796300000003,Manila de Bugabus,160202065,17.0,885.0,52.05882352941179,38.0,39.118929656107,38,205,167,41,38,7,Low,MMI-8
84,74685,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Bugabus,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.11085227595000001,0.00067805099,Bugabus,160202026,7.0,1319.0,188.42857142857102,213.0,60.1874622512438,41,213,172,41,213,2,None,Not Susceptible
85,74740,PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,19670617,Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,San Mateo,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.08766745425000001,0.00034902925,San Mateo,160202076,6.0,1278.0,213.0,213.0,0.0,213,213,0,213,213,1,None,Not Susceptible
