OBJECTID,ISO,NAME_0,NAME_1,VARNAME_1,NL_NAME_1,HASC_1,FIPS_1,CC_1,TYPE_1,ENGTYPE_1,VALIDFR_1,VALIDTO_1,REMARKS_1,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,FIPS_2,CC_2,TYPE_2,ENGTYPE_2,VALIDFR_2,VALIDTO_2,REMARKS_2,NAME_3,VARNAME_3,NL_NAME_3,HASC_3,TYPE_3,ENGTYPE_3,VALIDFR_3,VALIDTO_3,REMARKS_3,NAME_4,VARNAME_4,TYPE_4,ENGTYPE_4,VALIDFR_4,VALIDTO_4,REMARKS_4,NAME_5,TYPE_5,ENGTYPE_5,VALIDFR_5,VALIDTO_5,Shape_Leng,Shape_Area,bngy,psgc_bgy,_mean,_median,_stdev,_min,_max
"74353",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Bancasi,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.15508286098,0.00087752026,Bancasi,"160202016",3.04860964518866,3.04860964518861,4.75175454539567e-14,3.04860964518861,3.04860964518861
"74360",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Leon Kilat Pob. (Bgy. 13),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.02613510198,0.00001666935,Leon Kilat Pob. (Bgy. 13),"160202053",36.5824391004283,36.5824391004283,0,36.5824391004283,36.5824391004283
"74366",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Limaha Pob. (Bgy. 14),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.01748397610,0.00002010618,Limaha Pob. (Bgy. 14),"160202055",512.611904725293,512.611904725293,1.13686837721616e-13,512.611904725293,512.611904725293
"74368",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Humabon Pob. (Bgy. 11),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.01587608541,0.00000784221,Humabon Pob. (Bgy. 11),"160202048",33.538352927108,33.538352927108,0,33.538352927108,33.538352927108
"74370",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Sikatuna Pob. (Bgy. 10),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.01503214127,0.00000473177,Sikatuna Pob. (Bgy. 10),"160202078",27.236560498129,27.236560498129,0,27.236560498129,27.236560498129
"74375",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Urduja Pob. (Bgy. 9),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.01572401123,0.00000753441,Urduja Pob. (Bgy. 9),"160202089",5.7143372025487,5.7143372025487,1.77635683940025e-15,5.7143372025487,5.7143372025487
"74377",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Tandang Sora Pob. (Bgy. 12),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.02612216577,0.00002396384,Tandang Sora Pob. (Bgy. 12),"160202085",51.1530016442538,51.1530016442537,7.105427357601e-14,51.1530016442537,51.1530016442537
"74378",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Taligaman,,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.09636985915,0.00046834818,Taligaman,"160202084",278.850500337989,278.850500337989,5.6843418860808e-14,278.850500337989,278.850500337989
"74380",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Silongan Pob. (Bgy. 5),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.00990807139,0.00000444951,Silongan Pob. (Bgy. 5),"160202079",184.781371222601,184.781371222601,0,184.781371222601,184.781371222601
"74387",PHL,Pilipinas,Agusan del Norte,,,PH.AN,RP02,,Lalawigan|Probinsya,Province,"19670617",Present,,Butuan City,,,PH.AN.BT,,,Lungsod|Siyudad,City,Unknown,Present,,Diego Silang Pob. (Bgy. 6),,,,Barangay,Village,Unknown,Present,,,,,,,,,,,,,,0.01754935060,0.00001954009,Diego Silang Pob. (Bgy. 6),"160202038",63.3739577603528,63.3739577603529,1.4210854715202e-14,63.3739577603529,63.3739577603529
